msoa11cd,msoa11nm,Latitude,Longitude
E02002663,Kingston upon Hull 012,53.77241504,-0.356986984
E02002660,Kingston upon Hull 009,53.77577478,-0.260726954
E02002661,Kingston upon Hull 010,53.77461723,-0.272595262
E02002668,Kingston upon Hull 017,53.76169605,-0.273614154
E02002669,Kingston upon Hull 018,53.7606231,-0.362556497
E02001606,Rotherham 029,53.36509335,-1.207600329
E02001607,Rotherham 030,53.36423593,-1.310558619
E02001604,Rotherham 027,53.38676917,-1.353004543
E02001605,Rotherham 028,53.37544959,-1.216839543
E02001602,Rotherham 025,53.4046829,-1.370519678
E02001603,Rotherham 026,53.39389567,-1.260766868
E02001600,Rotherham 023,53.41741124,-1.338960539
E02001681,Sheffield 071,53.31946266,-1.51750238
E02001601,Rotherham 024,53.4089483,-1.322420822
E02001680,Sheffield 070,53.32186172,-1.468779359
E02001608,Rotherham 031,53.35561628,-1.306938115
E02001609,Rotherham 032,53.3526581,-1.215158609
E02002316,Kirklees 046,53.6331491,-1.701430699
E02002397,Leeds 068,53.79962095,-1.647973898
E02002317,Kirklees 047,53.63212842,-1.815002855
E02002396,Leeds 067,53.79973252,-1.609595849
E02002314,Kirklees 044,53.63477101,-1.746957847
E02002395,Leeds 066,53.80314788,-1.691218426
E02002315,Kirklees 045,53.63510882,-1.833330418
E02002394,Leeds 065,53.80462062,-1.508441956
E02002312,Kirklees 042,53.63769868,-1.775867201
E02002393,Leeds 064,53.80402556,-1.523944308
E02002313,Kirklees 043,53.63703444,-1.798382278
E02002392,Leeds 063,53.80345779,-1.562311032
E02002310,Kirklees 040,53.64235008,-1.746543764
E02002391,Leeds 062,53.80709368,-1.671867434
E02002311,Kirklees 041,53.64069434,-1.845881303
E02002390,Leeds 061,53.80744839,-1.463885366
E02002318,Kirklees 048,53.62850837,-1.786384204
E02002399,Leeds 070,53.79704829,-1.502099988
E02002319,Kirklees 049,53.6223786,-1.870591403
E02002398,Leeds 069,53.7974982,-1.461788081
E02002226,Bradford 044,53.78790593,-1.774825467
E02002227,Bradford 045,53.78445352,-1.738829071
E02002224,Bradford 042,53.79581347,-1.723935349
E02002225,Bradford 043,53.79216351,-1.84737683
E02002222,Bradford 040,53.79725869,-1.808808502
E02002223,Bradford 041,53.79968875,-1.779438611
E02002220,Bradford 038,53.80108026,-1.714676086
E02002221,Bradford 039,53.79798488,-1.747193775
E02002228,Bradford 046,53.78471554,-1.715999969
E02002229,Bradford 047,53.78129756,-1.816470215
E02001516,Barnsley 008,53.57153096,-1.413378063
E02001597,Rotherham 020,53.42319873,-1.195159601
E02001517,Barnsley 009,53.56490144,-1.457148373
E02001596,Rotherham 019,53.42643108,-1.279435612
E02001514,Barnsley 006,53.58098911,-1.37903731
E02001595,Rotherham 018,53.42744439,-1.220001987
E02001515,Barnsley 007,53.58083817,-1.475372318
E02001594,Rotherham 017,53.42964951,-1.34963721
E02001512,Barnsley 004,53.58862916,-1.505429083
E02001593,Rotherham 016,53.43153979,-1.3793088
E02001513,Barnsley 005,53.5837634,-1.532772848
E02001592,Rotherham 015,53.43504029,-1.398746116
E02001510,Barnsley 002,53.59581876,-1.446645181
E02001591,Rotherham 014,53.43439701,-1.335641494
E02001511,Barnsley 003,53.59009111,-1.409985618
E02001590,Rotherham 013,53.43555343,-1.321060075
E02001518,Barnsley 010,53.56290745,-1.485890702
E02001599,Rotherham 022,53.42048044,-1.269309573
E02001519,Barnsley 011,53.56218758,-1.436787538
E02001598,Rotherham 021,53.4217061,-1.321017275
E02002416,Leeds 087,53.76895622,-1.415336151
E02002417,Leeds 088,53.76824947,-1.360587413
E02002414,Leeds 085,53.7797048,-1.549103497
E02002415,Leeds 086,53.77417938,-1.550395211
E02002412,Leeds 083,53.78134282,-1.60122622
E02002410,Leeds 081,53.78863788,-1.589344864
E02002411,Leeds 082,53.78270734,-1.560851702
E02002418,Leeds 089,53.76977412,-1.37549626
E02002419,Leeds 090,53.76968271,-1.572591934
E02002726,North East Lincolnshire 001,53.61427516,-0.215547934
E02002727,North East Lincolnshire 002,53.56967897,-0.068840857
E02002724,East Riding of Yorkshire 041,53.70639146,-0.86862175
E02002725,East Riding of Yorkshire 042,53.68927892,-1.025899397
E02002722,East Riding of Yorkshire 039,53.7231143,0.03324153
E02002723,East Riding of Yorkshire 040,53.70693702,-0.88112832
E02002720,East Riding of Yorkshire 037,53.72114338,-0.864828616
E02002721,East Riding of Yorkshire 038,53.72213249,-0.840957462
E02002728,North East Lincolnshire 003,53.56868815,-0.095354562
E02005797,Scarborough 003,54.47962258,-0.612653518
E02002729,North East Lincolnshire 004,53.57094365,-0.130463581
E02005796,Scarborough 002,54.48927951,-0.794758661
E02005795,Scarborough 001,54.48672506,-0.628422141
E02005794,Ryedale 007,54.10323894,-0.904989467
E02005791,Ryedale 004,54.14311882,-0.633431442
E02005790,Ryedale 003,54.23566554,-1.057310771
E02005799,Scarborough 005,54.29379749,-0.436169384
E02005798,Scarborough 004,54.41214679,-0.555373534
E02002676,Kingston upon Hull 025,53.75310976,-0.371188396
E02002677,Kingston upon Hull 026,53.74950613,-0.315334212
E02002674,Kingston upon Hull 023,53.75500736,-0.410764309
E02002675,Kingston upon Hull 024,53.75353384,-0.34961882
E02002672,Kingston upon Hull 021,53.75691151,-0.255514698
E02002673,Kingston upon Hull 022,53.75625905,-0.302582699
E02002670,Kingston upon Hull 019,53.76075378,-0.397744223
E02002671,Kingston upon Hull 020,53.75867775,-0.291956088
E02002678,Kingston upon Hull 027,53.74656745,-0.382602941
E02002679,Kingston upon Hull 028,53.74409957,-0.399651225
E02001616,Sheffield 006,53.43600452,-1.464002867
E02001617,Sheffield 007,53.43442051,-1.444565995
E02001614,Sheffield 004,53.46313168,-1.472212396
E02001615,Sheffield 005,53.44177684,-1.492908559
E02001612,Sheffield 002,53.47536675,-1.575916721
E02001613,Sheffield 003,53.47017014,-1.490416111
E02001610,Rotherham 033,53.34044582,-1.260189026
E02001611,Sheffield 001,53.48007743,-1.599587074
E02001618,Sheffield 008,53.43182666,-1.537683671
E02001619,Sheffield 009,53.43006595,-1.486383955
E02002236,Bradford 054,53.77053889,-1.778468531
E02002237,Bradford 055,53.77065778,-1.797432838
E02002234,Bradford 052,53.77534556,-1.709328792
E02002235,Bradford 053,53.77425607,-1.749103916
E02002232,Bradford 050,53.77760908,-1.786577902
E02002233,Bradford 051,53.77754648,-1.76734675
E02002230,Bradford 048,53.78125851,-1.758243539
E02002231,Bradford 049,53.78046501,-1.800906383
E02002238,Bradford 056,53.76732791,-1.766140217
E02002239,Bradford 057,53.76643116,-1.724149637
E02002736,North East Lincolnshire 011,53.55993073,-0.073715266
E02002737,North East Lincolnshire 012,53.55945758,-0.057690241
E02002734,North East Lincolnshire 009,53.56265981,-0.116825563
E02002735,North East Lincolnshire 010,53.5625353,-0.037511632
E02002732,North East Lincolnshire 007,53.57459229,-0.167965976
E02002733,North East Lincolnshire 008,53.56377931,-0.101207521
E02002730,North East Lincolnshire 005,53.56865748,-0.050986167
E02002731,North East Lincolnshire 006,53.5666275,-0.062228544
E02002738,North East Lincolnshire 013,53.55517956,-0.132828575
E02002739,North East Lincolnshire 014,53.55379371,-0.031832204
E02002187,Bradford 005,53.89268032,-1.740316145
E02002186,Bradford 004,53.91166691,-1.941568118
E02002185,Bradford 003,53.91282861,-1.75115765
E02002184,Bradford 002,53.9258761,-1.81798559
E02002183,Bradford 001,53.94231459,-1.881787568
E02002189,Bradford 007,53.87370352,-1.918328091
E02002188,Bradford 006,53.87675337,-1.874737056
E02006814,East Riding of Yorkshire 043,53.74272235,-0.41574665
E02006813,Kingston upon Hull 033,53.73091463,-0.413278682
E02006892,East Riding of Yorkshire 045,54.00718537,-0.438602583
E02006891,East Riding of Yorkshire 044,54.00978097,-0.42296699
E02002366,Leeds 037,53.82334905,-1.500555474
E02002367,Leeds 038,53.82411495,-1.551239692
E02002364,Leeds 035,53.82573901,-1.467022185
E02002362,Leeds 033,53.82892419,-1.612039657
E02002363,Leeds 034,53.82825069,-1.535736173
E02002360,Leeds 031,53.83253445,-1.563871264
E02002361,Leeds 032,53.82866774,-1.516499626
E02002368,Leeds 039,53.82415907,-1.679024978
E02002369,Leeds 040,53.8211958,-1.482459897
E02002206,Bradford 024,53.82425808,-1.747641938
E02002287,Kirklees 017,53.69635502,-1.638108925
E02002207,Bradford 025,53.82228603,-1.775431304
E02002286,Kirklees 016,53.69843145,-1.654619519
E02002204,Bradford 022,53.82958451,-1.836879298
E02002285,Kirklees 015,53.70149139,-1.692386501
E02002205,Bradford 023,53.82986286,-1.947857588
E02002284,Kirklees 014,53.70201999,-1.61132187
E02002202,Bradford 020,53.83315991,-1.783465206
E02002283,Kirklees 013,53.70633719,-1.635118853
E02002203,Bradford 021,53.83042691,-1.760346208
E02002282,Kirklees 012,53.70870888,-1.652390526
E02002200,Bradford 018,53.8366271,-1.798293162
E02002281,Kirklees 011,53.71104924,-1.669959359
E02002201,Bradford 019,53.83301084,-1.729053476
E02002280,Kirklees 010,53.71175363,-1.64113719
E02002208,Bradford 026,53.82266179,-1.726879699
E02002289,Kirklees 019,53.68631255,-1.648781723
E02002209,Bradford 027,53.81858464,-1.712916863
E02002288,Kirklees 018,53.68910057,-1.60825673
E02001566,Doncaster 028,53.50108423,-1.145925004
E02001567,Doncaster 029,53.49977209,-1.162217849
E02001564,Doncaster 026,53.50242717,-1.018516307
E02001562,Doncaster 024,53.5089823,-1.072867637
E02001563,Doncaster 025,53.50368391,-1.082590736
E02001560,Doncaster 022,53.51864279,-1.129478216
E02001561,Doncaster 023,53.51112099,-1.148659113
E02001568,Doncaster 030,53.49754354,-1.273633325
E02001569,Doncaster 031,53.4974035,-1.291825864
E02002466,Wakefield 029,53.66924399,-1.564643293
E02002467,Wakefield 030,53.66746293,-1.484528751
E02002464,Wakefield 027,53.67408182,-1.356351476
E02002465,Wakefield 028,53.67094988,-1.515893006
E02002462,Wakefield 025,53.67737813,-1.581083148
E02002463,Wakefield 026,53.67420435,-1.531660063
E02002460,Wakefield 023,53.68142156,-1.314709035
E02002461,Wakefield 024,53.68554969,-1.384994739
E02002468,Wakefield 031,53.65987647,-1.54906958
E02002469,Wakefield 032,53.6575556,-1.426970803
E02005766,Harrogate 006,54.07690094,-1.736987007
E02005767,Harrogate 007,54.02347239,-1.475540877
E02005764,Harrogate 004,54.12985124,-1.523975208
E02005765,Harrogate 005,54.09175801,-1.395425333
E02005762,Harrogate 002,54.14062736,-1.537462669
E02005763,Harrogate 003,54.14280324,-1.459426488
E02005760,Hambleton 011,54.07300185,-1.229543496
E02005761,Harrogate 001,54.17876547,-1.644337453
E02005768,Harrogate 008,54.01480001,-1.57209943
E02005769,Harrogate 009,54.00973776,-1.4625487
E02002706,East Riding of Yorkshire 023,53.77857913,-0.398556076
E02002787,York 016,53.95579241,-1.117764978
E02002707,East Riding of Yorkshire 024,53.76982997,-0.604586096
E02002786,York 015,53.95715599,-1.05362857
E02002704,East Riding of Yorkshire 021,53.80060631,-0.202900451
E02002785,York 014,53.95658445,-1.036202248
E02002705,East Riding of Yorkshire 022,53.78043268,-0.430884851
E02002784,York 013,53.95835877,-1.080546257
E02002702,East Riding of Yorkshire 019,53.84070252,-0.422390048
E02002783,York 012,53.9626659,-1.128391777
E02002703,East Riding of Yorkshire 020,53.827966,-0.438438295
E02002782,York 011,53.97957715,-1.149412977
E02002700,East Riding of Yorkshire 017,53.84697058,-0.420736098
E02002781,York 010,53.96942597,-1.0731193
E02002701,East Riding of Yorkshire 018,53.83575602,-0.800717577
E02002780,York 009,53.97322312,-1.088048402
E02002708,East Riding of Yorkshire 025,53.77949803,-0.417011065
E02002789,York 018,53.94734655,-1.132981616
E02002709,East Riding of Yorkshire 026,53.75836319,-0.713546265
E02002788,York 017,53.95440727,-1.100055895
E02001666,Sheffield 056,53.34882211,-1.346225729
E02001664,Sheffield 054,53.3508823,-1.430817106
E02001665,Sheffield 055,53.34970662,-1.514701852
E02001662,Sheffield 052,53.35715872,-1.417383764
E02001663,Sheffield 053,53.35265938,-1.475367512
E02001660,Sheffield 050,53.35871986,-1.488275056
E02001661,Sheffield 051,53.35804774,-1.460156006
E02002656,Kingston upon Hull 005,53.78652135,-0.3586009
E02002657,Kingston upon Hull 006,53.78420226,-0.336431857
E02002654,Kingston upon Hull 003,53.7870635,-0.381622494
E02002655,Kingston upon Hull 004,53.78752417,-0.311063754
E02002652,Kingston upon Hull 001,53.80107493,-0.338709893
E02001669,Sheffield 059,53.34393106,-1.481482681
E02002653,Kingston upon Hull 002,53.79053904,-0.327990964
E02002658,Kingston upon Hull 007,53.78059938,-0.301931806
E02002659,Kingston upon Hull 008,53.78030814,-0.375673138
E02002197,Bradford 015,53.84810639,-1.830107289
E02002196,Bradford 014,53.84828164,-1.951688009
E02002195,Bradford 013,53.85309551,-1.770098007
E02002194,Bradford 012,53.8541707,-1.928719093
E02002193,Bradford 011,53.85643062,-1.914386053
E02002192,Bradford 010,53.85623415,-1.824491928
E02002191,Bradford 009,53.86581049,-1.922547965
E02002190,Bradford 008,53.87006998,-1.901035432
E02002199,Bradford 017,53.8415119,-1.731939531
E02002198,Bradford 016,53.84582342,-1.765000505
E02002376,Leeds 047,53.81559425,-1.502063636
E02002377,Leeds 048,53.81572301,-1.519316079
E02002374,Leeds 045,53.81676966,-1.595646163
E02002375,Leeds 046,53.81679072,-1.620369484
E02002373,Leeds 044,53.81895243,-1.58270819
E02002370,Leeds 041,53.82044266,-1.446106066
E02002371,Leeds 042,53.81750707,-1.530657037
E02002379,Leeds 050,53.81352426,-1.46588857
E02002216,Bradford 034,53.80764531,-1.77144208
E02002297,Kirklees 027,53.66492336,-1.798809772
E02002217,Bradford 035,53.80538099,-1.736284826
E02002296,Kirklees 026,53.67388517,-1.69640991
E02002214,Bradford 032,53.81277414,-1.726488305
E02002295,Kirklees 025,53.67157738,-1.760280375
E02002215,Bradford 033,53.80770329,-1.787907967
E02002294,Kirklees 024,53.67559293,-1.630646248
E02002212,Bradford 030,53.81492488,-1.812058324
E02002293,Kirklees 023,53.68023549,-1.665377728
E02002213,Bradford 031,53.81008349,-1.896013867
E02002292,Kirklees 022,53.67992823,-1.754915778
E02002210,Bradford 028,53.81451815,-1.745446825
E02002291,Kirklees 021,53.68350933,-1.703371918
E02002211,Bradford 029,53.81435748,-1.789674161
E02002290,Kirklees 020,53.68540982,-1.688672403
E02002218,Bradford 036,53.80505675,-1.826147316
E02002299,Kirklees 029,53.6628725,-1.774735026
E02002219,Bradford 037,53.80216907,-1.789249218
E02002298,Kirklees 028,53.66207106,-1.625314554
E02001576,Doncaster 038,53.43725086,-1.01959171
E02001577,Doncaster 039,53.43519504,-1.110650527
E02001574,Doncaster 036,53.47488305,-1.060728772
E02001575,Doncaster 037,53.47457133,-1.07725627
E02001572,Doncaster 034,53.4807606,-1.189542783
E02001573,Doncaster 035,53.47948767,-1.239314886
E02001570,Doncaster 032,53.48921588,-1.246804834
E02001571,Doncaster 033,53.49502642,-1.182460831
E02001578,Rotherham 001,53.50680624,-1.369992357
E02001579,Rotherham 002,53.49772327,-1.34194848
E02002476,Wakefield 039,53.6276419,-1.374790444
E02002477,Wakefield 040,53.62173404,-1.409227879
E02002474,Wakefield 037,53.6395242,-1.513871431
E02002475,Wakefield 038,53.64460528,-1.470145857
E02002472,Wakefield 035,53.64636362,-1.59517703
E02002473,Wakefield 036,53.64370312,-1.529471736
E02002470,Wakefield 033,53.65293262,-1.485394775
E02002471,Wakefield 034,53.64423047,-1.332729492
E02002478,Wakefield 041,53.6163079,-1.275305739
E02002479,Wakefield 042,53.61084351,-1.352250469
E02005776,Harrogate 016,53.99412515,-1.300713764
E02005777,Harrogate 017,53.98810208,-1.510795304
E02005774,Harrogate 014,53.99847586,-1.50325626
E02005775,Harrogate 015,53.99451039,-1.543846814
E02005772,Harrogate 012,54.00145647,-1.454768019
E02005773,Harrogate 013,54.00006391,-1.528052977
E02005770,Harrogate 010,54.0091163,-1.534448061
E02005771,Harrogate 011,54.00378861,-1.558834318
E02005778,Harrogate 018,54.00092259,-1.666843185
E02005779,Harrogate 019,53.98475859,-1.537892293
E02002716,East Riding of Yorkshire 033,53.72201311,-0.17710849
E02002717,East Riding of Yorkshire 034,53.72799097,-0.432336452
E02002714,East Riding of Yorkshire 031,53.72735461,-0.073591761
E02002795,York 024,53.91692624,-1.132382939
E02002715,East Riding of Yorkshire 032,53.73033194,-0.565037214
E02002794,York 023,53.94280306,-1.054288413
E02002712,East Riding of Yorkshire 029,53.74257467,-0.196852048
E02002793,York 022,53.93850059,-1.124959729
E02002792,York 021,53.94390617,-1.094865744
E02002710,East Riding of Yorkshire 027,53.75246877,-0.434550208
E02002791,York 020,53.95511438,-0.975621798
E02002711,East Riding of Yorkshire 028,53.75157247,-0.451879808
E02002790,York 019,53.9484974,-1.074013745
E02002718,East Riding of Yorkshire 035,53.72957729,-0.498855564
E02002719,East Riding of Yorkshire 036,53.72608755,-0.443169875
E02001676,Sheffield 066,53.33230752,-1.491684364
E02001674,Sheffield 064,53.3412304,-1.467275227
E02001675,Sheffield 065,53.33257208,-1.351489569
E02001672,Sheffield 062,53.34264177,-1.421914932
E02001673,Sheffield 063,53.3400849,-1.335061762
E02001670,Sheffield 060,53.34292181,-1.444936607
E02001671,Sheffield 061,53.34256789,-1.373417084
E02001678,Sheffield 068,53.3242182,-1.535575146
E02001679,Sheffield 069,53.32412555,-1.486466275
E02006861,Leeds 110,53.81664411,-1.565055473
E02006868,Sheffield 075,53.37727453,-1.446702638
E02006869,Sheffield 076,53.34750105,-1.396720518
E02005806,Scarborough 012,54.24171893,-0.408172702
E02005807,Scarborough 013,54.24788141,-0.482533944
E02005804,Scarborough 010,54.2735534,-0.402858816
E02005805,Scarborough 011,54.24373505,-0.383213828
E02005802,Scarborough 008,54.28192735,-0.412010677
E02005803,Scarborough 009,54.2754743,-0.421727549
E02005800,Scarborough 006,54.28642662,-0.402250513
E02005801,Scarborough 007,54.28898173,-0.421141856
E02005808,Scarborough 014,54.20680468,-0.297828406
E02005809,Selby 001,53.88309824,-1.268096064
E02002346,Leeds 017,53.85037873,-1.620369851
E02002347,Leeds 018,53.84899966,-1.551133179
E02002344,Leeds 015,53.85386835,-1.525036196
E02002345,Leeds 016,53.85190876,-1.590134433
E02002342,Leeds 013,53.85805379,-1.620171204
E02002343,Leeds 014,53.85582549,-1.684532602
E02002341,Leeds 012,53.85893698,-1.553486898
E02002348,Leeds 019,53.84608099,-1.605734719
E02002349,Leeds 020,53.84490753,-1.507240854
E02002265,Calderdale 022,53.71224663,-2.086723965
E02005750,Hambleton 001,54.47340781,-1.164491482
E02002429,Leeds 100,53.75178117,-1.489776036
E02001589,Rotherham 012,53.43461375,-1.272532293
E02006803,Sheffield 072,53.32483931,-1.361050321
E02001565,Doncaster 027,53.50471903,-1.090080983
E02002340,Leeds 011,53.86624577,-1.68020967
